,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
135,"Coronavirus Epidemic Update 32: Important Data from South Korea, Can Zinc Help Prevent COVID-19?",528000,MedCram - Medical Lectures Explained CLEARLY,144,1198,https://www.youtube.com/watch?v=Eeh054-Hx1U,588000,11646,282,coronavirus epidemic update important data south korea zinc help prevent covid
136,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2700000,South China Morning Post,720,327,https://www.youtube.com/watch?v=Zru5REL9ANg,929000,16333,1266,coronavirus know far outbreak spreading china abroad
137,Sadhguru on Coronavirus Outbreak in China,2300000,Sadhguru,720,505,https://www.youtube.com/watch?v=mP-mCfo4-f8,4450000,52969,3119,sadhguru coronavirus outbreak china
138,Coronavirus Crisis: Your Questions Answered | NBC News (Live Stream Recording),334000,NBC News,22,3614,https://www.youtube.com/watch?v=YDmOEPI4-8Y,1980000,2047,437,coronavirus crisis question answered nbc news live stream recording
139,ASMR Testing You For Corona Virus (Raising Awareness and Debunking Myths!),358000,ASMR Darling,72,1801,https://www.youtube.com/watch?v=dEJinCwzk0Q,2460000,15210,1749,asmr testing corona virus raising awareness debunking myth
140,Coronavirus in China: The fight against the outbreak,2000000,CBC News: The National,720,172,https://www.youtube.com/watch?v=V0qxJzv3ssc,663000,7180,736,coronavirus china fight outbreak
141,"Coronavirus: Cómo se vive en la ""zona cero"" del Covid-19 en Italia",1100000,T13,168,355,https://www.youtube.com/watch?v=66LqsOBQvYE,814000,7134,723,coronavirus cmo se vive en la zona cero del covid en italia
142,How to stop the spread of coronavirus,334000,Guardian News,168,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,848000,1693,114,stop spread coronavirus
143,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,4099999,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1220000,28578,1884,coronavirus outbreak mother sick daughter virushit region pleads help
144,China coronavirus 'spreads before symptoms show' - BBC News,2500000,BBC News,720,242,https://www.youtube.com/watch?v=0jAWPcyPFQc,6570000,22076,1101,china coronavirus spread symptom show bbc news
145,(2020.1-2020.3) Map Timelapse of the Coronavirus,1700000,WawamuStats,168,191,https://www.youtube.com/watch?v=6uu1MGyGjvI,237000,20905,883,map timelapse coronavirus
146,What happens to your body when you get coronavirus,1400000,The Telegraph,168,126,https://www.youtube.com/watch?v=2bI5pQGXl2o,935000,13777,759,happens body get coronavirus
147,Coronavirus crisis in US as more cases are reported l ABC News,653000,ABC News,144,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7890000,5097,737,coronavirus crisis u case reported l abc news
148,Trump says he will not stop campaign rallies over coronavirus,159000,CBS This Morning,120,175,https://www.youtube.com/watch?v=t1PzqP-oolc,1240000,1092,503,trump say stop campaign rally coronavirus
149,Coronavirus en América: así se propaga el COVID-19 en EE.UU. y países latinoamericanos,609000,CNN en Español,144,2306,https://www.youtube.com/watch?v=rH4VGa63Z_g,1480000,8633,670,coronavirus en amrica se propaga el covid en eeuu pas latinoamericanos
150,Coronavirus Patient Explains The Worst Symptoms | NBC News,1200000,NBC News,168,198,https://www.youtube.com/watch?v=NLGX2L9JLa8,1980000,11326,580,coronavirus patient explains worst symptom nbc news
151,The Jazz are waiting for coronavirus test results before they can leave OKC | Get Up,3400,ESPN,10,367,https://www.youtube.com/watch?v=OR74I-NKvpQ,6780000,1022,25,jazz waiting coronavirus test result leave okc get
152,Coronavirus explained,295000,CNET,168,363,https://www.youtube.com/watch?v=hZDX08RcPmg,2540000,3735,371,coronavirus explained
153,Coronavirus: Revelan las 3 fases del virus que ataca a cada persona de manera diferente | Telemundo,1800000,Al Rojo Vivo,168,267,https://www.youtube.com/watch?v=mKnMfu6XU4s,2590000,25543,1525,coronavirus revelan la fas del virus que ataca cada persona de manera diferente telemundo
154,Coronavirus | Zondag met Lubach (S11),1200000,vpro zondag met lubach,168,861,https://www.youtube.com/watch?v=O1YZ7XZSPvE,606000,29636,868,coronavirus zondag met lubach
155,Trump attempts to ease coronavirus fears during press conference,1300000,Fox News,336,3274,https://www.youtube.com/watch?v=VdpxKcflza4,4470000,20079,4567,trump attempt ease coronavirus fear press conference
156,Esto es lo que va a pasar con el coronavirus según los expertos,649000,El Mundo,168,132,https://www.youtube.com/watch?v=US2eN3xbu_I,123000,5889,444,esto e lo que va pasar con el coronavirus segn los expertos
157,The Virus: An in-depth look at the coronavirus crisis | ABC News,119000,ABC News (Australia),144,916,https://www.youtube.com/watch?v=qgfbfEbsp3I,926000,627,132,virus indepth look coronavirus crisis abc news
158,¡El Coronavirus en 4 minutos! - (Actualización) (Animación),549000,Juan Cano MD,336,269,https://www.youtube.com/watch?v=FrlpMx0Kzfw,10500,6291,406,el coronavirus en minutos actualizacin animacin
159,Italy scrambles to contain coronavirus outbreak,95000,CBS News,144,446,https://www.youtube.com/watch?v=XZVj8dEq5UA,2400000,454,63,italy scramble contain coronavirus outbreak
160,How to protect against the coronavirus,340000,ABC News,168,269,https://www.youtube.com/watch?v=ILqYwcvn9Xg,7890000,2824,371,protect coronavirus
161,How Serious is the Coronavirus? Infectious Disease Expert Michael Osterholm Explains | Joe Rogan,12000000,JRE Clips,48,929,https://www.youtube.com/watch?v=cZFhjMQrVts,3940000,194768,6822,serious coronavirus infectious disease expert michael osterholm explains joe rogan
162,CORONA VIRUS 😷💉 - Yofrangel (Official Video),2000000,Yofrangel,720,129,https://www.youtube.com/watch?v=uF3dg5seGLs,99500,68452,9243,corona virus yofrangel official video
163,"Coronavirus: the symptoms, the risks and how to avoid being infected",362000,Channel 4 News,336,490,https://www.youtube.com/watch?v=YU5yJI9cWD0,1150000,2674,933,coronavirus symptom risk avoid infected
164,What Is Coronavirus?,1500000,QuickTake by Bloomberg,720,137,https://www.youtube.com/watch?v=qO8QWq1K1_c,175000,22102,954,coronavirus
165,Weekend Update: Trump Talks Coronavirus - SNL,2900000,Saturday Night Live,168,336,https://www.youtube.com/watch?v=sGFkad-N-kk,9920000,35000,1645,weekend update trump talk coronavirus snl
166,"What is the coronavirus? Everything you need to know about symptoms, how to stay safe and what next",383000,The Telegraph,720,163,https://www.youtube.com/watch?v=O_qCAO59G84,935000,2280,170,coronavirus everything need know symptom stay safe next
167,Coronavirus in Deutschland - Pure Hysterie oder ernstzunehmende Gefahr? | ProSieben Spezial,1400000,Galileo,168,957,https://www.youtube.com/watch?v=XD6MO6pgmN8,2890000,22379,1993,coronavirus deutschland pure hysterie oder ernstzunehmende gefahr prosieben spezial
168,Coronavirus: Is Britain Ready? | Documentary,1000000,Channel 4 News,504,1494,https://www.youtube.com/watch?v=ZBOwFBu05c8,1150000,7098,754,coronavirus britain ready documentary
169,Wuhan coronavirus kills doctor who warned of outbreak,1300000,CNN,720,429,https://www.youtube.com/watch?v=ZtkSYY9Z2fE,8740000,13145,916,wuhan coronavirus kill doctor warned outbreak
170,Nicolle Wallace Shares Her Thoughts on Trump's Coronavirus Response,316000,Late Night with Seth Meyers,48,274,https://www.youtube.com/watch?v=xbjTP4G1SwU,3490000,4502,209,nicolle wallace share thought trump coronavirus response
171,Trump Keeps Lying About the Coronavirus Outbreak: A Closer Look,2800000,Late Night with Seth Meyers,144,562,https://www.youtube.com/watch?v=JiqFnKXf3do,3490000,39931,2940,trump keep lying coronavirus outbreak closer look
172,Coronavirus may have originated from Wuhan market,2200000,CBS News,720,418,https://www.youtube.com/watch?v=-JFC81JEoIw,2400000,9254,1393,coronavirus may originated wuhan market
173,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,678000,NBC News,336,164,https://www.youtube.com/watch?v=9g47wD55Nl8,1980000,5647,624,scientist speaks coronavirus origin exclusive nbc nightly news
174,Coronavirus: Die Wahrheit über den neuartigen Coronavirus! | Possoch klärt | BR24,2000000,BR24,720,659,https://www.youtube.com/watch?v=CxzQtg-zIJo,78400,53616,2982,coronavirus die wahrheit ber den neuartigen coronavirus possoch klrt br
175,New Cases Of Coronavirus Across U.S. Causes Criticism Of Trump's Response To Grow | NBC Nightly News,770000,NBC News,120,963,https://www.youtube.com/watch?v=ODNtD86cRso,1980000,4921,665,new case coronavirus across u cause criticism trump response grow nbc nightly news
176,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2200000,NBC News,168,515,https://www.youtube.com/watch?v=FYpl_5cWWfU,1980000,16284,2130,state emergency los angeles county coronavirus outbreak nbc nightly news
177,Why is China a Hotbed for Diseases Like Coronavirus?,489000,JRE Clips,48,400,https://www.youtube.com/watch?v=_-DRhUDK738,3940000,13783,375,china hotbed disease like coronavirus
178,Coronavirus: Last Week Tonight with John Oliver (HBO),11000000,LastWeekTonight,168,1210,https://www.youtube.com/watch?v=c09m5f7Gnic,7680000,259763,10143,coronavirus last week tonight john oliver hbo
179,¿Qué es el Coronavirus? Causas y origen,822000,Top Doctors LATAM,504,293,https://www.youtube.com/watch?v=HSGbs0GwJUM,53300,9433,623,qu e el coronavirus causa origen
180,Coronavirus | Las mentiras sobre el coronavirus,356000,Colombia.com,168,149,https://www.youtube.com/watch?v=YPqE8GerLcQ,52100,2511,404,coronavirus la mentiras sobre el coronavirus
181,"How does Coronavirus compare to Ebola, SARS, etc?",3400000,Abacaba,720,603,https://www.youtube.com/watch?v=6dDD2tHWWnU,90100,80645,3362,coronavirus compare ebola sars etc
182,Patient with coronavirus speaks out,1600000,CBC News,720,630,https://www.youtube.com/watch?v=TAafDOqfN3M,1860000,15002,1803,patient coronavirus speaks
183,Coronavirus: So gefährlich ist es wirklich | Faktencheck,859000,MrWissen2go,168,717,https://www.youtube.com/watch?v=JFGUBQj0RP4,1180000,43197,1072,coronavirus gefhrlich ist e wirklich faktencheck
184,The fallout from the new coronavirus now spreading coast to coast | WNT,468000,ABC News,120,208,https://www.youtube.com/watch?v=xoXjJd2Ae18,7890000,4698,269,fallout new coronavirus spreading coast coast wnt
185,Chris Hayes: Trump Is Trying To BS His Way Through The Coronavirus Outbreak | All In | MSNBC,1000000,MSNBC,120,676,https://www.youtube.com/watch?v=Ow5bhEi6EdY,2440000,19334,2219,chris hayes trump trying b way coronavirus outbreak msnbc
186,Spike in coronavirus cases and fatalities around the world,829000,ABC News,168,226,https://www.youtube.com/watch?v=eVmQDR4vKRM,7890000,7906,888,spike coronavirus case fatality around world
187,Coronavirus Explained: What happens next? - BBC News,385000,BBC News,144,599,https://www.youtube.com/watch?v=Mj81jKkQMOg,6570000,3757,1129,coronavirus explained happens next bbc news
188,Johns Hopkins Experts Brief Capitol Hill on Coronavirus (COVID-19),338000,Johns Hopkins University,144,5348,https://www.youtube.com/watch?v=Pnk8DuAly9Y,22300,2631,273,john hopkins expert brief capitol hill coronavirus covid
189,Doctor Fact-Checks Media On Coronavirus,2500000,Doctor Mike,96,577,https://www.youtube.com/watch?v=5CRxyHU9Oxo,5220000,168602,2517,doctor factchecks medium coronavirus
190,CORONAVIRUS en ITALIA: Calles vacías y supermercados desabastecidos,438000,EL PAIS,336,185,https://www.youtube.com/watch?v=VO2VHa3wwS4,872000,4163,194,coronavirus en italia calles vacas supermercados desabastecidos
191,El coronavirus chino explicado por un virólogo,3000000,UBUinvestiga,720,945,https://www.youtube.com/watch?v=AhJpNEfIFYo,24800,34838,3419,el coronavirus chino explicado por un virlogo
192,"Subway Coronavirus Precautions, Dinosaur DNA & Twitter’s “Fleets” Feature | The Daily Show",1700000,The Daily Show with Trevor Noah,168,348,https://www.youtube.com/watch?v=XiFSBUF0TBI,6560000,38977,859,subway coronavirus precaution dinosaur dna twitter fleet feature daily show
193,Our Authorities' Poor Response To The Coronavirus Is Just Making Things Worse,357000,Peak Prosperity,48,2131,https://www.youtube.com/watch?v=K0HYh6zjTUo,294000,15263,493,authority poor response coronavirus making thing worse
194,Coronavirus: 55 people exposed to disease in Australia | Nine News Australia,713000,Nine News Australia,168,542,https://www.youtube.com/watch?v=mHcwX2yiLkU,286000,4215,719,coronavirus people exposed disease australia nine news australia
195,Bats For Sale at Indonesia Market Despite Coronavirus Warning,1000000,VOA News,504,182,https://www.youtube.com/watch?v=B_-rbv0tp2k,845000,3341,4175,bat sale indonesia market despite coronavirus warning
196,"Coronavirus: La OMS alertó que el mundo debe prepararse para ""una posible pandemia"" | #TPANoticias",1000000,Televisión Pública Noticias,336,593,https://www.youtube.com/watch?v=2xHl0DoqBwU,85400,5055,514,coronavirus la oms alert que el mundo debe prepararse para una posible pandemia tpanoticias
197,Coronavirus Fact Vs. Fiction: Leading Virologist On What Americans Should Know | NBC Nightly News,80000,NBC News,120,217,https://www.youtube.com/watch?v=rkUAvqCtosU,1980000,643,40,coronavirus fact v fiction leading virologist american know nbc nightly news
198,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,3000000,The Late Show with Stephen Colbert,336,632,https://www.youtube.com/watch?v=R-Gnari_sTU,7250000,38465,1672,trump fear coronavirus crisis spoil reelection campaign
199,Coronavirus outbreak: Canadian WHO doctor returns from China with critical COVID-19 lessons,444000,Global News,144,707,https://www.youtube.com/watch?v=XUI6DIswmFk,1220000,4670,464,coronavirus outbreak canadian doctor return china critical covid lesson
200,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1900000,BBC News,336,814,https://www.youtube.com/watch?v=UcxHL8LHI_A,6570000,18012,1534,coronavirus world must prepare pandemic say bbc news
201,Coronavirus: How could it be stopped? – BBC Newsnight,1100000,BBC Newsnight,720,714,https://www.youtube.com/watch?v=o9lVJ6IlE4k,520000,11114,1036,coronavirus could stopped bbc newsnight
202,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,1000000,Wall Street Journal,672,258,https://www.youtube.com/watch?v=7SuKywEZ5AM,2029999,15143,383,scientist trying develop coronavirus vaccine wsj
203,Is the Coronavirus a Bioweapon? w/Michael Osterholm | Joe Rogan,455000,JRE Clips,48,195,https://www.youtube.com/watch?v=CfBhk-9OcrU,3940000,7898,434,coronavirus bioweapon wmichael osterholm joe rogan
204,Coronavirus whistleblowers disappear in China | DW News,1100000,DW News,720,323,https://www.youtube.com/watch?v=ltYIIXJTKEc,1070000,12636,642,coronavirus whistleblower disappear china dw news
205,WAPO: Trump Aide Calls Coronavirus Response 'Complete Chaos' | The 11th Hour | MSNBC,765000,MSNBC,168,376,https://www.youtube.com/watch?v=V46PbiMsJso,2440000,8366,1577,wapo trump aide call coronavirus response complete chaos th hour msnbc
206,The Truth About The Coronavirus,5300000,Doctor Mike,720,634,https://www.youtube.com/watch?v=LI90iqFqLXs,5220000,299664,3954,truth coronavirus
207,Coronavirus death toll climbs in US l ABC News,542000,ABC News,168,166,https://www.youtube.com/watch?v=8uybFoGCzOo,7890000,4496,674,coronavirus death toll climb u l abc news
208,What is the coronavirus?,8300000,Guardian News,720,221,https://www.youtube.com/watch?v=aerq4byr7ps,848000,169701,4029,coronavirus
209,Coronavirus de Wuhan: repulsivas imágenes del mercado donde se originó el brote y la alerta mundial,7100000,CNN en Español,720,1480,https://www.youtube.com/watch?v=yyEbH4OYYIg,1480000,88187,4702,coronavirus de wuhan repulsivas imgenes del mercado donde se origin el brote la alerta mundial
210,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,1300000,The New York Times,336,249,https://www.youtube.com/watch?v=m5fsidSOJMw,2540000,25938,1492,china censoring coronavirus story citizen fighting back nyt news
211,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,7000000,ABC News In-depth,336,2752,https://www.youtube.com/watch?v=ycrqXJYf1SU,199000,48249,4402,coronavirus deadly epidemic sparked global emergency four corner
212,Coronavirus : la Chine en quarantaine | ARTE Reportage,1500000,ARTE,168,2163,https://www.youtube.com/watch?v=OQD_-2KI244,1010000,16810,994,coronavirus la chine en quarantaine arte reportage
213,Coronavirus: El terror llegó a Italia,142000,Telenoche,336,218,https://www.youtube.com/watch?v=Fq0NLegQDT4,520000,904,78,coronavirus el terror lleg italia
214,Trump Doubts Coronavirus Science,1000000,Jimmy Kimmel Live,144,462,https://www.youtube.com/watch?v=IiUCja0a8kc,16300000,16940,1070,trump doubt coronavirus science
215,Coronavirus: Italy to close all schools as deaths rise - BBC News,1100000,BBC News,168,733,https://www.youtube.com/watch?v=PGjeMDpIf8M,6570000,9395,703,coronavirus italy close school death rise bbc news
216,Trump Is Not Telling The Truth About The Coronavirus | The 11th Hour | MSNBC,342000,MSNBC,144,337,https://www.youtube.com/watch?v=HbVjOmDAILg,2440000,2859,2277,trump telling truth coronavirus th hour msnbc
217,Coronavirus outbreak: What went wrong in the early days,956000,CBC News: The National,336,533,https://www.youtube.com/watch?v=uE6SXsrspUg,663000,7089,1703,coronavirus outbreak went wrong early day
218,Coronavirus whistleblower doctor is online hero in China,2000000,CNN,720,177,https://www.youtube.com/watch?v=eEUqCxP5Lvc,8740000,24367,1026,coronavirus whistleblower doctor online hero china
219,Coronavirus outbreak at Washington nursing home raises fear,79000,CBS This Morning,168,176,https://www.youtube.com/watch?v=PubEl8IIzbo,1240000,451,130,coronavirus outbreak washington nursing home raise fear
220,Coronavirus Outbreak - Transmission & Updates Explained,827000,MedCram - Medical Lectures Explained CLEARLY,720,396,https://www.youtube.com/watch?v=9vMXSkKLg2I,588000,10455,435,coronavirus outbreak transmission update explained
221,"CORONAVIRUS: PELIGROS, MENTIRAS Y VERDADES (reflexiones de un médico de familia) 🔴",144000,Alberto Sanagustín,120,1500,https://www.youtube.com/watch?v=xxHZR7ZbeSg,264000,3552,305,coronavirus peligros mentiras verdades reflexiones de un mdico de familia
222,"China Says Coronavirus Cases Rise to 70,548, Deaths Hit 1,770",1000000,Bloomberg Markets and Finance,504,404,https://www.youtube.com/watch?v=yWhYloc7164,562000,4454,700,china say coronavirus case rise death hit
223,Coronavirus en Chine : les vidéos décryptées,383000,Le Monde,336,406,https://www.youtube.com/watch?v=xBpn43qA-ns,763000,8031,437,coronavirus en chine le vidos dcryptes
224,Latest details into Coronavirus and China l ABC News,538000,ABC News,720,435,https://www.youtube.com/watch?v=CuQYAR_PdPQ,7890000,3286,391,latest detail coronavirus china l abc news
225,CORONAVIRUS | Draw My Life,5100000,TikTak Draw,720,200,https://www.youtube.com/watch?v=KU_TpiJ-x7o,7850000,181240,5318,coronavirus draw life
226,Coronavirus has spread to nearly 30 countries,512000,ABC News,336,311,https://www.youtube.com/watch?v=lSAm6XzIFyQ,7890000,4624,262,coronavirus spread nearly country
227,Coronavirus: Captan a autoridades llevándose por la fuerza a contagiados en China | Telemundo,678000,Al Rojo Vivo,720,235,https://www.youtube.com/watch?v=iMXfmI7IALw,2590000,9237,431,coronavirus captan autoridades llevndose por la fuerza contagiados en china telemundo
228,Coronavirus: New global outbreaks emerge - BBC News,1900000,BBC News,336,697,https://www.youtube.com/watch?v=HL3TpRQ-oa4,6570000,17925,1608,coronavirus new global outbreak emerge bbc news
229,Coronavirus v Influenza: How do the two viruses compare? - BBC News,303000,BBC News,168,272,https://www.youtube.com/watch?v=3AgxeIVrH24,6570000,2735,275,coronavirus v influenza two virus compare bbc news
230,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News,2000000,BBC News,504,470,https://www.youtube.com/watch?v=cEKXaxiBiw4,6570000,12195,1078,coronavirus senior chinese official removed death toll rise bbc news
231,How coronavirus (Covid-19) spread day by day,580000,Channel 4 News,720,707,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1150000,5115,760,coronavirus covid spread day day
232,Coronavirus: ¿cerca de una pandemia global?,1000000,CNN en Español,336,1285,https://www.youtube.com/watch?v=ypYjbabaXOg,1480000,12670,671,coronavirus cerca de una pandemia global
233,Coronavirus outbreak panic spreads globally,882000,CBS This Morning,168,345,https://www.youtube.com/watch?v=nMjWwvmvrJI,1240000,7064,825,coronavirus outbreak panic spread globally
234,CDC warns coronavirus outbreak will worsen,715000,ABC News,336,265,https://www.youtube.com/watch?v=byU_N9iHBFY,7890000,6594,469,cdc warns coronavirus outbreak worsen
235,How Costco is Handling Panicked Coronavirus Shoppers,1600000,Inside Edition,144,103,https://www.youtube.com/watch?v=CsF6ezLOMC4,7240000,14290,934,costco handling panicked coronavirus shopper
236,El coronavirus y la censura en China,452000,DW Español,720,146,https://www.youtube.com/watch?v=rsedO_pkIwM,677000,4383,322,el coronavirus la censura en china
237,What Actually Happens If You Get Coronavirus?,9300000,AsapSCIENCE,720,519,https://www.youtube.com/watch?v=OTYfke545vI,9160000,364401,10376,actually happens get coronavirus
238,Anderson Cooper blasts WH response to coronavirus: Ignorance doesn't kill viruses,1100000,CNN,168,623,https://www.youtube.com/watch?v=mjFuTSD37qA,8740000,10460,1722,anderson cooper blast wh response coronavirus ignorance doesnt kill virus
239,The coronavirus conspiracy: is there a cover-up in China?,480000,Channel 4 News,336,473,https://www.youtube.com/watch?v=rM0S5sc50jA,1150000,4992,649,coronavirus conspiracy coverup china
240,Trading Halted After Stocks Plunge Following Trump's Coronavirus Response | Velshi & Ruhle | MSNBC,2900,MSNBC,9,283,https://www.youtube.com/watch?v=3gqTi3wfuqM,2440000,1484,88,trading halted stock plunge following trump coronavirus response velshi ruhle msnbc
241,¿Qué es el coronavirus?,1000000,El Mundo,720,117,https://www.youtube.com/watch?v=oZpVhLgLA8U,123000,12668,494,qu e el coronavirus
242,Global effort to contain the coronavirus,1300000,ABC News,720,243,https://www.youtube.com/watch?v=kkSmm7NdHn0,7890000,12607,713,global effort contain coronavirus
243,Coronavirus Is A PANDEMIC....Technically,2400000,Doctor Mike,168,774,https://www.youtube.com/watch?v=Xl2nA_xuHjY,5220000,122706,1639,coronavirus pandemictechnically
244,Coronavirus on every continent except Antarctica | DW News,354000,DW News,336,488,https://www.youtube.com/watch?v=8mWxH6Bu52I,1070000,3804,289,coronavirus every continent except antarctica dw news
245,New Coronavirus Cases Found In New York And Seattle As Testing Widens | TODAY,287000,TODAY,168,146,https://www.youtube.com/watch?v=TeKW7YH_77U,1780000,2057,144,new coronavirus case found new york seattle testing widens today
246,Coronavirus (COVID-19) Autopsy Report Analysis by Dr. Mike Hansen,1100000,Doctor Mike Hansen,336,623,https://www.youtube.com/watch?v=V-7SQGPkijs,66200,45370,854,coronavirus covid autopsy report analysis dr mike hansen
247,Yo traje el corona virus a mi país... 🦠,4099999,Luisito Comunica,720,603,https://www.youtube.com/watch?v=VFTvZjfylcI,30200000,235687,16985,yo traje el corona virus mi pa
248,What It's Actually Like To Have The Coronavirus (COVID-19),2200000,The Infographics Show,504,642,https://www.youtube.com/watch?v=BvArUcf-1V4,7460000,57733,12856,actually like coronavirus covid
249,Why New Coronavirus (COVID-2019) Could Be Deadlier Pandemic Than SARS,822000,The Infographics Show,720,479,https://www.youtube.com/watch?v=YF84jzrTPq4,7460000,20594,1331,new coronavirus covid could deadlier pandemic sars
250,China coronavirus deaths and cases spike - BBC News,1100000,BBC News,672,376,https://www.youtube.com/watch?v=RHl8Lh67bnY,6570000,8883,851,china coronavirus death case spike bbc news
251,China. Trip to Infected Zone. What's Fake and Truth about Coronavirus // How People Live(2020),1600000,The People,168,1896,https://www.youtube.com/watch?v=A1yXTlvTB08,68500,31128,2315,china trip infected zone whats fake truth coronavirus people live
252,Inside Wuhan: Daily life in China's coronavirus quarantine zone,9400000,Channel 4 News,720,471,https://www.youtube.com/watch?v=luztqxUBvZo,1150000,115216,4339,inside wuhan daily life china coronavirus quarantine zone
253,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",97000,The Tonight Show Starring Jimmy Fallon,19,325,https://www.youtube.com/watch?v=y2P5QbaJt_g,24200000,6943,441,sen bernie sander trump administration coronavirus misstep greed grandkids
254,Pope Francis taken ill as coronavirus sweeps Italy,775000,The Telegraph,336,74,https://www.youtube.com/watch?v=BGW1iL88Fws,935000,4341,1072,pope francis taken ill coronavirus sweep italy
255,Coronavirus: First children infected in Italy - BBC News,1000000,BBC News,336,470,https://www.youtube.com/watch?v=i0ShJruunDE,6570000,7897,537,coronavirus first child infected italy bbc news
256,1.011 muertos y más de 42.200 contagiados de coronavirus en China,1300000,T13,720,198,https://www.youtube.com/watch?v=dB_4Dh_ed3M,814000,10493,701,muertos m de contagiados de coronavirus en china
257,"Coronavirus: Italy infections jump 50 per cent in 24 hours - as global death toll pass 3,000",811000,Channel 4 News,168,1424,https://www.youtube.com/watch?v=jR7XCdSmtf4,1150000,5468,589,coronavirus italy infection jump per cent hour global death toll pas
258,"Lo peor del CoronaVirus está por llegar, afirman expertos",483000,Badabun,336,183,https://www.youtube.com/watch?v=Wr21iuSaiZc,42700000,13935,1212,lo peor del coronavirus est por llegar afirman expertos
259,Coronavirus: South Korea has seen its confirmed cases spike - BBC News,1400000,BBC News,336,735,https://www.youtube.com/watch?v=qviEp0Tz6uQ,6570000,10535,758,coronavirus south korea seen confirmed case spike bbc news
260,Coronavirus explained: Where it came from and how to stop it | DW News,621000,DW News,720,202,https://www.youtube.com/watch?v=AYlzyQnSGD8,1070000,4330,414,coronavirus explained came stop dw news
261,CORONAVIRUS AUS CHINA: In Deutschland steigen die Covid-19-Fälle schnell an,89000,WELT Nachrichtensender,168,1565,https://www.youtube.com/watch?v=pYgVXU7_F7U,412000,475,218,coronavirus au china deutschland steigen die covidflle schnell
262,Coronavirus questions answered,1500000,CBC News: The National,720,360,https://www.youtube.com/watch?v=QnSbyoXnyRo,663000,13308,1140,coronavirus question answered
263,Coronavirus: Iran and South Korea deploy military | DW News,668000,DW News,168,322,https://www.youtube.com/watch?v=qCteAaPABMM,1070000,5871,295,coronavirus iran south korea deploy military dw news
264,Doctor Explains How To Avoid Coronavirus | TODAY,227000,TODAY,168,161,https://www.youtube.com/watch?v=fduo__o4AVY,1780000,2095,91,doctor explains avoid coronavirus today
265,Chinese scientists says COVID-19/coronavirus could have originated from government ...,3500000,ARIRANG NEWS,504,121,https://www.youtube.com/watch?v=ZC0gww2yznI,278000,13174,1474,chinese scientist say covidcoronavirus could originated government
266,Coronavirus: ¿por qué es emergencia internacional?,883000,CNN en Español,720,1123,https://www.youtube.com/watch?v=wtwcw0pIG1Y,1480000,8081,540,coronavirus por qu e emergencia internacional
267,Coronavirus Quarantine Survivor Keeps Coughing on TV,2700000,Inside Edition,168,156,https://www.youtube.com/watch?v=z5PXh4U8CJs,7240000,38244,1700,coronavirus quarantine survivor keep coughing tv
268,"American teacher documents life in Wuhan, center of coronavirus | USA TODAY",916000,USA TODAY,720,194,https://www.youtube.com/watch?v=7cLmOibP49o,1360000,9775,953,american teacher document life wuhan center coronavirus usa today
269,"¿Qué es el coronavirus, el nuevo virus que se extiende rápidamente por Asia?",883000,MILENIO,720,267,https://www.youtube.com/watch?v=aX7YLf-vm5M,1810000,7434,647,qu e el coronavirus el nuevo virus que se extiende rpidamente por asia
270,Coronavirus: Iran's deputy health minister tests positive as outbreak worsens - BBC News,2200000,BBC News,336,829,https://www.youtube.com/watch?v=VS0cRj3a0Qk,6570000,20231,1186,coronavirus iran deputy health minister test positive outbreak worsens bbc news
271,"China में कैसे फैला Dangerous Coronavirus, जिसका खतरा India, America & Saudi Arab तक पहुंच गया है",10000000,Navbharat Times नवभारत टाइम्स,720,392,https://www.youtube.com/watch?v=8pCvN81jHos,1090000,218597,9377,china dangerous coronavirus india america saudi arab
272,"Global National: March 5, 2020 | Coronavirus cases continue to rise in Canada and around the world",240000,Global News,144,1272,https://www.youtube.com/watch?v=ueA2d_TjTVU,1220000,1262,154,global national march coronavirus case continue rise canada around world
273,Coronavirus - Continúan evacuaciones,318000,DW Español,504,229,https://www.youtube.com/watch?v=hj6civiJniA,676000,3199,232,coronavirus continan evacuaciones
274,Wall Street Panics After Trump Unveils Lackluster Coronavirus Response Plan,3000000,The Late Show with Stephen Colbert,168,595,https://www.youtube.com/watch?v=tvmX4a4UiyM,7250000,45460,1724,wall street panic trump unveils lackluster coronavirus response plan
