,title,view,channel,uploadtime,length,link,subscriber,like,dislike
61,韓国で新型コロナによる死者数がMERS上回る(20/03/06),69K views,ANNnewsCH,6 days ago,0:43,https://www.youtube.com/watch?v=8WPH97hsc-4,976K,331,37
62,【報ステ】新型コロナウイルス検査　公的保険適用へ(20/03/03),70K views,ANNnewsCH,1 week ago,5:04,https://www.youtube.com/watch?v=qmcf4jwXm-E,976K,240,44
63,オリパラ組織委　新型コロナウイルスの対策本部設置(20/02/07),16K views,ANNnewsCH,1 month ago,1:05,https://www.youtube.com/watch?v=BAtoXWwIOFI,976K,61,71
64,新型コロナウイルス　患者搬送の救急隊員が感染(20/02/15),164K views,ANNnewsCH,3 weeks ago,1:14,https://www.youtube.com/watch?v=V0BD_gDOSuQ,976K,"1,077",118
65,えっ、“ゴムひも”が？・・・新型コロナで売れ筋に異変(20/03/06),97K views,ANNnewsCH,5 days ago,2:32,https://www.youtube.com/watch?v=W52XOIDuKpw,976K,242,"1,132"
66,新型コロナウイルス“感染”疑いで伊・クルーズ船の6000人足止め,88K views,FNN.jpプライムオンライン,1 month ago,1:05,https://www.youtube.com/watch?v=v-AVv-BjsRQ,202K,340,29
67,ＷＨＯ「パンデミックが現実味」　新型コロナウイルス,15K views,テレ東NEWS,2 days ago,0:35,https://www.youtube.com/watch?v=GPQX_dQi4Vk,299K,100,338
68,新型コロナ治療薬　早ければ「半年で開発」か(20/03/05),38K views,ANNnewsCH,6 days ago,0:43,https://www.youtube.com/watch?v=F3ap8tXtQrE,976K,240,21
69,新型コロナウイルス　私たちにできる対策は？,113K views,FCI NY,1 month ago,5:11,https://www.youtube.com/watch?v=e9_ZxZeNUR0,24.7K,499,73
70,新型コロナウイルスとSARSの違い 予防のポイントは?,206K views,FNN.jpプライムオンライン,1 month ago,2:30,https://www.youtube.com/watch?v=nDx8VTB2dGU,202K,"1,002",80
71,新型コロナウイルス　上場企業108社が影響(20/02/09),50K views,ANNnewsCH,1 month ago,0:56,https://www.youtube.com/watch?v=BUsBKX5gR64,976K,196,13
72,🔴LIVE【愛媛・松山】新型コロナウイルス県内初の患者を確認　中村時広愛媛県知事・野志克仁松山市長による会見（2020年3月4日）,18K views,南海放送チャンネル,Streamed 1 week ago,12:50,https://www.youtube.com/watch?v=_sS5GP9AWOI,5.72K,,
73,新型コロナ　イタリア　死者366人　ミラノなど封鎖(20/03/09),63K views,ANNnewsCH,3 days ago,1:09,https://www.youtube.com/watch?v=GHNzL24WNvY,976K,318,33
74,街中にシカ、シカ、シカ　新型コロナが影響？(20/03/09),223K views,ANNnewsCH,2 days ago,2:48,https://www.youtube.com/watch?v=qwWAGWhJ50s,976K,"1,356",200
75,中国　新型コロナ隔離施設の指定ホテルが倒壊(20/03/07),137K views,ANNnewsCH,4 days ago,1:04,https://www.youtube.com/watch?v=O9UcMDteOqQ,976K,971,113
76,都民の皆様へ　新型コロナウイルス感染症に関するお願い（知事メッセージ　令和2年3月3日）,9.9K views,tokyo,1 week ago,2:46,https://www.youtube.com/watch?v=rKotYDipZQ8,57.2K,114,227
77,新型コロナウイルスによる新型肺炎について専門家にお聞きしました,7.3K views,サンテレビ,1 week ago,3:38,https://www.youtube.com/watch?v=CQ_6QejZnAY,29.1K,,
78,新型コロナウイルスは「コウモリ起源」中国専門家,27K views,FNN.jpプライムオンライン,1 month ago,1:13,https://www.youtube.com/watch?v=hfNdj_d7IR0,202K,84,47
79,新型コロナウイルス 潜伏期間にも感染か 「感染力やや強まっている」中国衛生当局,44K views,FNN.jpプライムオンライン,1 month ago,1:07,https://www.youtube.com/watch?v=BHT2xpCH2qU,202K,207,16
80,新型コロナ治療なく男性自殺　武漢市が幹部ら処分(20/02/17),149K views,ANNnewsCH,3 weeks ago,0:38,https://www.youtube.com/watch?v=cwF9VpLDxT0,976K,432,84
81,新型コロナウイルス関連　神奈川県が会見,20K views,TBS NEWS,Streamed 21 hours ago,1:00:26,https://www.youtube.com/watch?v=BKqXQ_uk8pQ,155K,53,44
82,新型コロナウイルスの余波 紙製品の品薄状態はいつまで,2.4K views,サンテレビ,6 days ago,2:16,https://www.youtube.com/watch?v=kYpZa1kHFcQ,29.1K,,
83,Jリーグ延期 プロ野球無観客試合 新型コロナウイルスの影響,6.6K views,FNN.jpプライムオンライン,2 weeks ago,2:05,https://www.youtube.com/watch?v=NQXZyuPA6kQ,202K,41,6
84,自己負担ゼロに 新型コロナウイルスのPCR検査,6.3K views,FNN.jpプライムオンライン,1 week ago,1:08,https://www.youtube.com/watch?v=EHaXoxzit0M,202K,70,4
85,新型コロナ　無症状感染者も強制入院などの対象へ(20/02/13),33K views,ANNnewsCH,4 weeks ago,1:15,https://www.youtube.com/watch?v=PmZdiBNgjHA,976K,301,31
86,【報ステ】全国の小中高に休校要請　新型コロナ対策(20/02/27),79K views,ANNnewsCH,1 week ago,8:28,https://www.youtube.com/watch?v=BQSc4MsMjSw,976K,223,73
87,新型コロナウイルス　IOC 日本の対応評価,15K views,FNN.jpプライムオンライン,3 weeks ago,1:02,https://www.youtube.com/watch?v=fFbyxKELN-Y,202K,35,187
88,新型コロナウイルスに関連した肺炎患者の発生等について,4K views,YouTube版山梨インターネット放送局,5 days ago,7:00,https://www.youtube.com/watch?v=sWHM6cB0hMY,1.66K,,
89,新型コロナウイルス 分離成功 ワクチンや抗ウイルス薬期待,10K views,FNN.jpプライムオンライン,1 month ago,0:41,https://www.youtube.com/watch?v=EGvmY5sY5KE,202K,135,6
90,福岡市で初の感染者　行動歴や感染経路を調査(20/02/20),40K views,ANNnewsCH,3 weeks ago,1:01,https://www.youtube.com/watch?v=7f3LG2hvmLE,976K,118,69
91,新型コロナウイルス感染防止対策期間の延長について～神奈川県知事からのビデオメッセージ～,1.3K views,かなチャンTV（神奈川県公式）,22 hours ago,3:39,https://www.youtube.com/watch?v=JHOi17FqKEY,15.3K,19,2
92,新型コロナ正しい対策は？今できる予防法／子どもの感染で気をつけること【イチモニ！】,4.7K views,HTB北海道テレビ,2 weeks ago,6:51,https://www.youtube.com/watch?v=V4FHJijyv2M,33.6K,56,4
93,中国　感染者“尿”から新型コロナウイルス検出と報道,51K views,FNN.jpプライムオンライン,2 weeks ago,1:00,https://www.youtube.com/watch?v=Ueza4la8amU,202K,287,16
94,ＯＰＥＣ 減産拡大で合意　新型コロナウイルスの影響で,4.4K views,テレ東NEWS,6 days ago,0:26,https://www.youtube.com/watch?v=YSB-N87ec_c,299K,43,3
95,花粉の季節にマスク不足　新型コロナ影響は食卓にも(20/02/20),155K views,ANNnewsCH,2 weeks ago,3:10,https://www.youtube.com/watch?v=Zc6HhDe85GA,976K,318,48
96,新型コロナ　中国南部の伝統行事で感染拡大した疑い(20/02/10),63K views,ANNnewsCH,1 month ago,0:50,https://www.youtube.com/watch?v=I1uJF5IoKeM,976K,221,245
97,新型コロナウイルス 大阪府で新たに7人感染確認,18K views,TBS NEWS,Streamed 19 hours ago,25:54,https://www.youtube.com/watch?v=sjhGnwtBhSs,155K,79,10
98,中国がネット規制強化　新型コロナ巡る不満封じ込め(20/03/01),26K views,ANNnewsCH,1 week ago,0:48,https://www.youtube.com/watch?v=iDAY5NLq_WU,976K,102,306
99,新型コロナウイルス 情報公開どこまで… 2020.3.5放送,18K views,北陸朝日放送公式ページ,6 days ago,6:04,https://www.youtube.com/watch?v=ExCL8a4NlrI,17.1K,,
100,新型コロナウイルス“感染疑い”1日で3800人増,375K views,FNN.jpプライムオンライン,1 month ago,2:47,https://www.youtube.com/watch?v=-xxMnclPvVM,202K,"1,497",177
101,インフルと思いきや新型コロナ？米の医療事情ネック(20/02/21),1.2M views,ANNnewsCH,2 weeks ago,2:16,https://www.youtube.com/watch?v=06s50iPDwhE,976K,"6,019",437
102,北海道と相模原市で確認　新型コロナ新たな感染者(20/02/19),38K views,ANNnewsCH,3 weeks ago,0:53,https://www.youtube.com/watch?v=9qQ1EMR4eyA,976K,165,44
103,新型コロナウイルス 新たに国内感染者か?　危険レベル「3」引き上げ,274K views,FNN.jpプライムオンライン,1 month ago,3:14,https://www.youtube.com/watch?v=IdUVt_TMhbo,202K,"1,312",223
104,新型コロナウイルス感染症に対する個人防護具の適切な着脱方法,26K views,NagasakiUniv,1 week ago,40:19,https://www.youtube.com/watch?v=LPYX2NQoBQg,432,301,11
105,金委員長が軍事訓練視察　新型コロナへの対策を指示(20/02/29),41K views,ANNnewsCH,1 week ago,0:59,https://www.youtube.com/watch?v=x23r5EEzN0I,976K,199,38
106,安倍首相 新型コロナウイルス「指定感染症」に指定　強制入院可能に,88K views,FNN.jpプライムオンライン,1 month ago,2:14,https://www.youtube.com/watch?v=FQBzszqNCX8,202K,454,102
107,コロナに効く？“ぜんそく薬”副作用少ないも注意が(20/03/03),100K views,ANNnewsCH,1 week ago,1:50,https://www.youtube.com/watch?v=BhYbW0OpR24,976K,567,36
108,アジア人差別？日本食店に「コロナウイルス」落書き(20/02/19),102K views,ANNnewsCH,3 weeks ago,1:47,https://www.youtube.com/watch?v=31c7G2fcRTI,976K,299,515
109,新型コロナウイルス感染者1万人迫る　世界的な拡大,62K views,FNN.jpプライムオンライン,1 month ago,1:15,https://www.youtube.com/watch?v=Dt5UkPRa28E,202K,298,18
