,title,view,channel,uploadtime,length,link,subscriber,like,dislike
150,Coronavirus Patient Explains The Worst Symptoms | NBC News,1.2M views,NBC News,1 week ago,3:18,https://www.youtube.com/watch?v=NLGX2L9JLa8,1.98M,"11,326",580
151,The Jazz are waiting for coronavirus test results before they can leave OKC | Get Up,3.4K views,ESPN,10 hours ago,6:07,https://www.youtube.com/watch?v=OR74I-NKvpQ,6.78M,"1,022",25
152,Coronavirus explained,295K views,CNET,1 week ago,6:03,https://www.youtube.com/watch?v=hZDX08RcPmg,2.54M,"3,735",371
153,Coronavirus: Revelan las 3 fases del virus que ataca a cada persona de manera diferente | Telemundo,1.8M views,Al Rojo Vivo,1 week ago,4:27,https://www.youtube.com/watch?v=mKnMfu6XU4s,2.59M,"25,543","1,525"
154,Coronavirus | Zondag met Lubach (S11),1.2M views,vpro zondag met lubach,1 week ago,14:21,https://www.youtube.com/watch?v=O1YZ7XZSPvE,606K,"29,636",868
155,Trump attempts to ease coronavirus fears during press conference,1.3M views,Fox News,Streamed 2 weeks ago,54:34,https://www.youtube.com/watch?v=VdpxKcflza4,4.47M,"20,079","4,567"
156,Esto es lo que va a pasar con el coronavirus según los expertos,649K views,El Mundo,1 week ago,2:12,https://www.youtube.com/watch?v=US2eN3xbu_I,123K,"5,889",444
157,The Virus: An in-depth look at the coronavirus crisis | ABC News,119K views,ABC News (Australia),6 days ago,15:16,https://www.youtube.com/watch?v=qgfbfEbsp3I,926K,627,132
158,¡El Coronavirus en 4 minutos! - (Actualización) (Animación),549K views,Juan Cano MD,2 weeks ago,4:29,https://www.youtube.com/watch?v=FrlpMx0Kzfw,10.5K,"6,291",406
159,Italy scrambles to contain coronavirus outbreak,95K views,CBS News,6 days ago,7:26,https://www.youtube.com/watch?v=XZVj8dEq5UA,2.4M,454,63
160,How to protect against the coronavirus,340K views,ABC News,1 week ago,4:29,https://www.youtube.com/watch?v=ILqYwcvn9Xg,7.89M,"2,824",371
161,How Serious is the Coronavirus? Infectious Disease Expert Michael Osterholm Explains | Joe Rogan,12M views,JRE Clips,2 days ago,15:29,https://www.youtube.com/watch?v=cZFhjMQrVts,3.94M,"194,768","6,822"
162,CORONA VIRUS 😷💉 - Yofrangel (Official Video),2M views,Yofrangel,1 month ago,2:09,https://www.youtube.com/watch?v=uF3dg5seGLs,99.5K,"68,452","9,243"
163,"Coronavirus: the symptoms, the risks and how to avoid being infected",362K views,Channel 4 News,2 weeks ago,8:10,https://www.youtube.com/watch?v=YU5yJI9cWD0,1.15M,"2,674",933
164,What Is Coronavirus?,1.5M views,QuickTake by Bloomberg,1 month ago,2:17,https://www.youtube.com/watch?v=qO8QWq1K1_c,175K,"22,102",954
165,Weekend Update: Trump Talks Coronavirus - SNL,2.9M views,Saturday Night Live,1 week ago,5:36,https://www.youtube.com/watch?v=sGFkad-N-kk,9.92M,"35,000","1,645"
166,"What is the coronavirus? Everything you need to know about symptoms, how to stay safe and what next",383K views,The Telegraph,1 month ago,2:43,https://www.youtube.com/watch?v=O_qCAO59G84,935K,"2,280",170
167,Coronavirus in Deutschland - Pure Hysterie oder ernstzunehmende Gefahr? | ProSieben Spezial,1.4M views,Galileo,1 week ago,15:57,https://www.youtube.com/watch?v=XD6MO6pgmN8,2.89M,"22,379","1,993"
168,Coronavirus: Is Britain Ready? | Documentary,1M views,Channel 4 News,3 weeks ago,24:54,https://www.youtube.com/watch?v=ZBOwFBu05c8,1.15M,"7,098",754
169,Wuhan coronavirus kills doctor who warned of outbreak,1.3M views,CNN,1 month ago,7:09,https://www.youtube.com/watch?v=ZtkSYY9Z2fE,8.74M,"13,145",916
170,Nicolle Wallace Shares Her Thoughts on Trump's Coronavirus Response,316K views,Late Night with Seth Meyers,2 days ago,4:34,https://www.youtube.com/watch?v=xbjTP4G1SwU,3.49M,"4,502",209
171,Trump Keeps Lying About the Coronavirus Outbreak: A Closer Look,2.8M views,Late Night with Seth Meyers,6 days ago,9:22,https://www.youtube.com/watch?v=JiqFnKXf3do,3.49M,"39,931","2,940"
172,Coronavirus may have originated from Wuhan market,2.2M views,CBS News,1 month ago,6:58,https://www.youtube.com/watch?v=-JFC81JEoIw,2.4M,"9,254","1,393"
173,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,678K views,NBC News,2 weeks ago,2:44,https://www.youtube.com/watch?v=9g47wD55Nl8,1.98M,"5,647",624
174,Coronavirus: Die Wahrheit über den neuartigen Coronavirus! | Possoch klärt | BR24,2M views,BR24,1 month ago,10:59,https://www.youtube.com/watch?v=CxzQtg-zIJo,78.4K,"53,616","2,982"
175,New Cases Of Coronavirus Across U.S. Causes Criticism Of Trump's Response To Grow | NBC Nightly News,770K views,NBC News,5 days ago,16:03,https://www.youtube.com/watch?v=ODNtD86cRso,1.98M,"4,921",665
176,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2.2M views,NBC News,1 week ago,8:35,https://www.youtube.com/watch?v=FYpl_5cWWfU,1.98M,"16,284","2,130"
177,Why is China a Hotbed for Diseases Like Coronavirus?,489K views,JRE Clips,2 days ago,6:40,https://www.youtube.com/watch?v=_-DRhUDK738,3.94M,"13,783",375
178,Coronavirus: Last Week Tonight with John Oliver (HBO),11M views,LastWeekTonight,1 week ago,20:10,https://www.youtube.com/watch?v=c09m5f7Gnic,7.68M,"259,763","10,143"
179,Do I have Coronavirus? Coronavirus Suspect Ke Saath Kya Karte Hain ? Mamta Sachdeva,7.6M views,CabinCrewLife,1 month ago,13:46,https://www.youtube.com/watch?v=86tAXsYpxxc,732K,,
180,¿Qué es el Coronavirus? Causas y origen,822K views,Top Doctors LATAM,3 weeks ago,4:53,https://www.youtube.com/watch?v=HSGbs0GwJUM,53.3K,"9,433",623
181,Coronavirus | Las mentiras sobre el coronavirus,356K views,Colombia.com,1 week ago,2:29,https://www.youtube.com/watch?v=YPqE8GerLcQ,52.1K,"2,511",404
182,"How does Coronavirus compare to Ebola, SARS, etc?",3.4M views,Abacaba,1 month ago,10:03,https://www.youtube.com/watch?v=6dDD2tHWWnU,90.1K,"80,645","3,362"
183,Patient with coronavirus speaks out,1.6M views,CBC News,1 month ago,10:30,https://www.youtube.com/watch?v=TAafDOqfN3M,1.86M,"15,002","1,803"
184,Coronavirus: So gefährlich ist es wirklich | Faktencheck,859K views,MrWissen2go,1 week ago,11:57,https://www.youtube.com/watch?v=JFGUBQj0RP4,1.18M,"43,197","1,072"
185,The fallout from the new coronavirus now spreading coast to coast | WNT,468K views,ABC News,5 days ago,3:28,https://www.youtube.com/watch?v=xoXjJd2Ae18,7.89M,"4,698",269
186,Chris Hayes: Trump Is Trying To BS His Way Through The Coronavirus Outbreak | All In | MSNBC,1M views,MSNBC,5 days ago,11:16,https://www.youtube.com/watch?v=Ow5bhEi6EdY,2.44M,"19,334","2,219"
187,Spike in coronavirus cases and fatalities around the world,829K views,ABC News,1 week ago,3:46,https://www.youtube.com/watch?v=eVmQDR4vKRM,7.89M,"7,906",888
188,Coronavirus Explained: What happens next? - BBC News,385K views,BBC News,6 days ago,9:59,https://www.youtube.com/watch?v=Mj81jKkQMOg,6.57M,"3,757","1,129"
189,Johns Hopkins Experts Brief Capitol Hill on Coronavirus (COVID-19),338K views,Johns Hopkins University,Streamed 6 days ago,1:29:08,https://www.youtube.com/watch?v=Pnk8DuAly9Y,22.3K,"2,631",273
190,Doctor Fact-Checks Media On Coronavirus,2.5M views,Doctor Mike,4 days ago,9:37,https://www.youtube.com/watch?v=5CRxyHU9Oxo,5.22M,"168,602","2,517"
191,CORONAVIRUS en ITALIA: Calles vacías y supermercados desabastecidos,438K views,EL PAIS,2 weeks ago,3:05,https://www.youtube.com/watch?v=VO2VHa3wwS4,872K,"4,163",194
192,El coronavirus chino explicado por un virólogo,3M views,UBUinvestiga,1 month ago,15:45,https://www.youtube.com/watch?v=AhJpNEfIFYo,24.8K,"34,838","3,419"
193,"Subway Coronavirus Precautions, Dinosaur DNA & Twitter’s “Fleets” Feature | The Daily Show",1.7M views,The Daily Show with Trevor Noah,1 week ago,5:48,https://www.youtube.com/watch?v=XiFSBUF0TBI,6.56M,"38,977",859
194,Our Authorities' Poor Response To The Coronavirus Is Just Making Things Worse,357K views,Peak Prosperity,2 days ago,35:31,https://www.youtube.com/watch?v=K0HYh6zjTUo,294K,"15,263",493
195,Coronavirus: 55 people exposed to disease in Australia | Nine News Australia,713K views,Nine News Australia,1 week ago,9:02,https://www.youtube.com/watch?v=mHcwX2yiLkU,286K,"4,215",719
196,Bats For Sale at Indonesia Market Despite Coronavirus Warning,1M views,VOA News,3 weeks ago,3:02,https://www.youtube.com/watch?v=B_-rbv0tp2k,845K,"3,341","4,175"
197,"Coronavirus: La OMS alertó que el mundo debe prepararse para ""una posible pandemia"" | #TPANoticias",1M views,Televisión Pública Noticias,2 weeks ago,9:53,https://www.youtube.com/watch?v=2xHl0DoqBwU,85.4K,"5,055",514
198,Coronavirus Fact Vs. Fiction: Leading Virologist On What Americans Should Know | NBC Nightly News,80K views,NBC News,5 days ago,3:37,https://www.youtube.com/watch?v=rkUAvqCtosU,1.98M,643,40
199,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,3M views,The Late Show with Stephen Colbert,2 weeks ago,10:32,https://www.youtube.com/watch?v=R-Gnari_sTU,7.25M,"38,465","1,672"
200,Coronavirus outbreak: Canadian WHO doctor returns from China with critical COVID-19 lessons,444K views,Global News,6 days ago,11:47,https://www.youtube.com/watch?v=XUI6DIswmFk,1.22M,"4,670",464
201,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",1.9M views,BBC News,2 weeks ago,13:34,https://www.youtube.com/watch?v=UcxHL8LHI_A,6.57M,"18,012","1,534"
202,Coronavirus: How could it be stopped? – BBC Newsnight,1.1M views,BBC Newsnight,1 month ago,11:54,https://www.youtube.com/watch?v=o9lVJ6IlE4k,520K,"11,114","1,036"
203,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,1M views,Wall Street Journal,4 weeks ago,4:18,https://www.youtube.com/watch?v=7SuKywEZ5AM,2.03M,"15,143",383
204,Is the Coronavirus a Bioweapon? w/Michael Osterholm | Joe Rogan,455K views,JRE Clips,2 days ago,3:15,https://www.youtube.com/watch?v=CfBhk-9OcrU,3.94M,"7,898",434
205,Coronavirus whistleblowers disappear in China | DW News,1.1M views,DW News,1 month ago,5:23,https://www.youtube.com/watch?v=ltYIIXJTKEc,1.07M,"12,636",642
206,WAPO: Trump Aide Calls Coronavirus Response 'Complete Chaos' | The 11th Hour | MSNBC,765K views,MSNBC,1 week ago,6:16,https://www.youtube.com/watch?v=V46PbiMsJso,2.44M,"8,366","1,577"
207,The Truth About The Coronavirus,5.3M views,Doctor Mike,1 month ago,10:34,https://www.youtube.com/watch?v=LI90iqFqLXs,5.22M,"299,664","3,954"
208,Coronavirus death toll climbs in US l ABC News,542K views,ABC News,1 week ago,2:46,https://www.youtube.com/watch?v=8uybFoGCzOo,7.89M,"4,496",674
209,What is the coronavirus?,8.3M views,Guardian News,1 month ago,3:41,https://www.youtube.com/watch?v=aerq4byr7ps,848K,"169,701","4,029"
210,Coronavirus de Wuhan: repulsivas imágenes del mercado donde se originó el brote y la alerta mundial,7.1M views,CNN en Español,1 month ago,24:40,https://www.youtube.com/watch?v=yyEbH4OYYIg,1.48M,"88,187","4,702"
211,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,1.3M views,The New York Times,2 weeks ago,4:09,https://www.youtube.com/watch?v=m5fsidSOJMw,2.54M,"25,938","1,492"
212,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,7M views,ABC News In-depth,2 weeks ago,45:52,https://www.youtube.com/watch?v=ycrqXJYf1SU,199K,"48,249","4,402"
213,Coronavirus : la Chine en quarantaine | ARTE Reportage,1.5M views,ARTE,1 week ago,36:03,https://www.youtube.com/watch?v=OQD_-2KI244,1.01M,"16,810",994
214,Coronavirus: El terror llegó a Italia,142K views,Telenoche,2 weeks ago,3:38,https://www.youtube.com/watch?v=Fq0NLegQDT4,520K,904,78
215,Trump Doubts Coronavirus Science,1M views,Jimmy Kimmel Live,6 days ago,7:42,https://www.youtube.com/watch?v=IiUCja0a8kc,16.3M,"16,940","1,070"
216,Coronavirus: Italy to close all schools as deaths rise - BBC News,1.1M views,BBC News,1 week ago,12:13,https://www.youtube.com/watch?v=PGjeMDpIf8M,6.57M,"9,395",703
217,Trump Is Not Telling The Truth About The Coronavirus | The 11th Hour | MSNBC,342K views,MSNBC,6 days ago,5:37,https://www.youtube.com/watch?v=HbVjOmDAILg,2.44M,"2,859","2,277"
218,Coronavirus outbreak: What went wrong in the early days,956K views,CBC News: The National,2 weeks ago,8:53,https://www.youtube.com/watch?v=uE6SXsrspUg,663K,"7,089","1,703"
219,Coronavirus whistleblower doctor is online hero in China,2M views,CNN,1 month ago,2:57,https://www.youtube.com/watch?v=eEUqCxP5Lvc,8.74M,"24,367","1,026"
220,Coronavirus outbreak at Washington nursing home raises fear,79K views,CBS This Morning,1 week ago,2:56,https://www.youtube.com/watch?v=PubEl8IIzbo,1.24M,451,130
221,Coronavirus Outbreak - Transmission & Updates Explained,827K views,MedCram - Medical Lectures Explained CLEARLY,1 month ago,6:36,https://www.youtube.com/watch?v=9vMXSkKLg2I,588K,"10,455",435
222,"CORONAVIRUS: PELIGROS, MENTIRAS Y VERDADES (reflexiones de un médico de familia) 🔴",144K views,Alberto Sanagustín,Streamed 5 days ago,25:00,https://www.youtube.com/watch?v=xxHZR7ZbeSg,264K,"3,552",305
223,"China Says Coronavirus Cases Rise to 70,548, Deaths Hit 1,770",1M views,Bloomberg Markets and Finance,3 weeks ago,6:44,https://www.youtube.com/watch?v=yWhYloc7164,562K,"4,454",700
224,Coronavirus en Chine : les vidéos décryptées,383K views,Le Monde,2 weeks ago,6:46,https://www.youtube.com/watch?v=xBpn43qA-ns,763K,"8,031",437
225,Latest details into Coronavirus and China l ABC News,538K views,ABC News,1 month ago,7:15,https://www.youtube.com/watch?v=CuQYAR_PdPQ,7.89M,"3,286",391
226,CORONAVIRUS | Draw My Life,5.1M views,TikTak Draw,1 month ago,3:20,https://www.youtube.com/watch?v=KU_TpiJ-x7o,7.85M,"181,240","5,318"
227,Coronavirus has spread to nearly 30 countries,512K views,ABC News,2 weeks ago,5:11,https://www.youtube.com/watch?v=lSAm6XzIFyQ,7.89M,"4,624",262
228,Coronavirus: Captan a autoridades llevándose por la fuerza a contagiados en China | Telemundo,678K views,Al Rojo Vivo,1 month ago,3:55,https://www.youtube.com/watch?v=iMXfmI7IALw,2.59M,"9,237",431
229,Coronavirus: New global outbreaks emerge - BBC News,1.9M views,BBC News,2 weeks ago,11:37,https://www.youtube.com/watch?v=HL3TpRQ-oa4,6.57M,"17,925","1,608"
230,Coronavirus v Influenza: How do the two viruses compare? - BBC News,303K views,BBC News,1 week ago,4:32,https://www.youtube.com/watch?v=3AgxeIVrH24,6.57M,"2,735",275
231,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News,2M views,BBC News,3 weeks ago,7:50,https://www.youtube.com/watch?v=cEKXaxiBiw4,6.57M,"12,195","1,078"
232,How coronavirus (Covid-19) spread day by day,580K views,Channel 4 News,1 month ago,11:47,https://www.youtube.com/watch?v=Zl0V-OhZYk4,1.15M,"5,115",760
233,Coronavirus: ¿cerca de una pandemia global?,1M views,CNN en Español,2 weeks ago,21:25,https://www.youtube.com/watch?v=ypYjbabaXOg,1.48M,"12,670",671
234,Coronavirus outbreak panic spreads globally,882K views,CBS This Morning,1 week ago,5:45,https://www.youtube.com/watch?v=nMjWwvmvrJI,1.24M,"7,064",825
235,CDC warns coronavirus outbreak will worsen,715K views,ABC News,2 weeks ago,4:25,https://www.youtube.com/watch?v=byU_N9iHBFY,7.89M,"6,594",469
236,How Costco is Handling Panicked Coronavirus Shoppers,1.6M views,Inside Edition,6 days ago,1:43,https://www.youtube.com/watch?v=CsF6ezLOMC4,7.24M,"14,290",934
237,El coronavirus y la censura en China,452K views,DW Español,1 month ago,2:26,https://www.youtube.com/watch?v=rsedO_pkIwM,677K,"4,383",322
238,What Actually Happens If You Get Coronavirus?,9.3M views,AsapSCIENCE,1 month ago,8:39,https://www.youtube.com/watch?v=OTYfke545vI,9.16M,"364,401","10,376"
239,Anderson Cooper blasts WH response to coronavirus: Ignorance doesn't kill viruses,1.1M views,CNN,1 week ago,10:23,https://www.youtube.com/watch?v=mjFuTSD37qA,8.74M,"10,460","1,722"
240,The coronavirus conspiracy: is there a cover-up in China?,480K views,Channel 4 News,2 weeks ago,7:53,https://www.youtube.com/watch?v=rM0S5sc50jA,1.15M,"4,992",649
241,Trading Halted After Stocks Plunge Following Trump's Coronavirus Response | Velshi & Ruhle | MSNBC,2.9K views,MSNBC,9 hours ago,4:43,https://www.youtube.com/watch?v=3gqTi3wfuqM,2.44M,"1,484",88
242,¿Qué es el coronavirus?,1M views,El Mundo,1 month ago,1:57,https://www.youtube.com/watch?v=oZpVhLgLA8U,123K,"12,668",494
243,Global effort to contain the coronavirus,1.3M views,ABC News,1 month ago,4:03,https://www.youtube.com/watch?v=kkSmm7NdHn0,7.89M,"12,607",713
244,Coronavirus Is A PANDEMIC....Technically,2.4M views,Doctor Mike,1 week ago,12:54,https://www.youtube.com/watch?v=Xl2nA_xuHjY,5.22M,"122,706","1,639"
245,Coronavirus on every continent except Antarctica | DW News,354K views,DW News,2 weeks ago,8:08,https://www.youtube.com/watch?v=8mWxH6Bu52I,1.07M,"3,804",289
246,New Coronavirus Cases Found In New York And Seattle As Testing Widens | TODAY,287K views,TODAY,1 week ago,2:26,https://www.youtube.com/watch?v=TeKW7YH_77U,1.78M,"2,057",144
247,Coronavirus (COVID-19) Autopsy Report Analysis by Dr. Mike Hansen,1.1M views,Doctor Mike Hansen,2 weeks ago,10:23,https://www.youtube.com/watch?v=V-7SQGPkijs,66.2K,"45,370",854
248,Yo traje el corona virus a mi país... 🦠,4.1M views,Luisito Comunica,1 month ago,10:03,https://www.youtube.com/watch?v=VFTvZjfylcI,30.2M,"235,687","16,985"
249,What It's Actually Like To Have The Coronavirus (COVID-19),2.2M views,The Infographics Show,3 weeks ago,10:42,https://www.youtube.com/watch?v=BvArUcf-1V4,7.46M,"57,733","12,856"
250,Why New Coronavirus (COVID-2019) Could Be Deadlier Pandemic Than SARS,822K views,The Infographics Show,1 month ago,7:59,https://www.youtube.com/watch?v=YF84jzrTPq4,7.46M,"20,594","1,331"
251,China coronavirus deaths and cases spike - BBC News,1.1M views,BBC News,4 weeks ago,6:16,https://www.youtube.com/watch?v=RHl8Lh67bnY,6.57M,"8,883",851
252,China. Trip to Infected Zone. What's Fake and Truth about Coronavirus // How People Live(2020),1.6M views,The People,1 week ago,31:36,https://www.youtube.com/watch?v=A1yXTlvTB08,68.5K,"31,128","2,315"
253,Inside Wuhan: Daily life in China's coronavirus quarantine zone,9.4M views,Channel 4 News,1 month ago,7:51,https://www.youtube.com/watch?v=luztqxUBvZo,1.15M,"115,216","4,339"
254,"Sen. Bernie Sanders on the Trump Administration's Coronavirus Missteps, Greed, Grandkids",97K views,The Tonight Show Starring Jimmy Fallon,19 hours ago,5:25,https://www.youtube.com/watch?v=y2P5QbaJt_g,24.2M,"6,943",441
255,Pope Francis taken ill as coronavirus sweeps Italy,775K views,The Telegraph,2 weeks ago,1:14,https://www.youtube.com/watch?v=BGW1iL88Fws,935K,"4,341","1,072"
256,Coronavirus: First children infected in Italy - BBC News,1M views,BBC News,2 weeks ago,7:50,https://www.youtube.com/watch?v=i0ShJruunDE,6.57M,"7,897",537
257,1.011 muertos y más de 42.200 contagiados de coronavirus en China,1.3M views,T13,1 month ago,3:18,https://www.youtube.com/watch?v=dB_4Dh_ed3M,814K,"10,493",701
258,"Coronavirus: Italy infections jump 50 per cent in 24 hours - as global death toll pass 3,000",811K views,Channel 4 News,1 week ago,23:44,https://www.youtube.com/watch?v=jR7XCdSmtf4,1.15M,"5,468",589
259,"Lo peor del CoronaVirus está por llegar, afirman expertos",483K views,Badabun,2 weeks ago,3:03,https://www.youtube.com/watch?v=Wr21iuSaiZc,42.7M,"13,935","1,212"
260,Coronavirus: South Korea has seen its confirmed cases spike - BBC News,1.4M views,BBC News,2 weeks ago,12:15,https://www.youtube.com/watch?v=qviEp0Tz6uQ,6.57M,"10,535",758
261,Coronavirus explained: Where it came from and how to stop it | DW News,621K views,DW News,1 month ago,3:22,https://www.youtube.com/watch?v=AYlzyQnSGD8,1.07M,"4,330",414
262,CORONAVIRUS AUS CHINA: In Deutschland steigen die Covid-19-Fälle schnell an,89K views,WELT Nachrichtensender,Streamed 1 week ago,26:05,https://www.youtube.com/watch?v=pYgVXU7_F7U,412K,475,218
263,Coronavirus questions answered,1.5M views,CBC News: The National,1 month ago,6:00,https://www.youtube.com/watch?v=QnSbyoXnyRo,663K,"13,308","1,140"
264,Coronavirus: Iran and South Korea deploy military | DW News,668K views,DW News,1 week ago,5:22,https://www.youtube.com/watch?v=qCteAaPABMM,1.07M,"5,871",295
265,Doctor Explains How To Avoid Coronavirus | TODAY,227K views,TODAY,1 week ago,2:41,https://www.youtube.com/watch?v=fduo__o4AVY,1.78M,"2,095",91
266,Chinese scientists says COVID-19/coronavirus could have originated from government ...,3.5M views,ARIRANG NEWS,3 weeks ago,2:01,https://www.youtube.com/watch?v=ZC0gww2yznI,278K,"13,174","1,474"
267,Coronavirus: ¿por qué es emergencia internacional?,883K views,CNN en Español,1 month ago,18:43,https://www.youtube.com/watch?v=wtwcw0pIG1Y,1.48M,"8,081",540
268,Coronavirus Quarantine Survivor Keeps Coughing on TV,2.7M views,Inside Edition,1 week ago,2:36,https://www.youtube.com/watch?v=z5PXh4U8CJs,7.24M,"38,244","1,700"
269,"American teacher documents life in Wuhan, center of coronavirus | USA TODAY",916K views,USA TODAY,1 month ago,3:14,https://www.youtube.com/watch?v=7cLmOibP49o,1.36M,"9,775",953
270,"¿Qué es el coronavirus, el nuevo virus que se extiende rápidamente por Asia?",883K views,MILENIO,1 month ago,4:27,https://www.youtube.com/watch?v=aX7YLf-vm5M,1.81M,"7,434",647
271,Coronavirus: Iran's deputy health minister tests positive as outbreak worsens - BBC News,2.2M views,BBC News,2 weeks ago,13:49,https://www.youtube.com/watch?v=VS0cRj3a0Qk,6.57M,"20,231","1,186"
272,"China में कैसे फैला Dangerous Coronavirus, जिसका खतरा India, America & Saudi Arab तक पहुंच गया है",10M views,Navbharat Times नवभारत टाइम्स,1 month ago,6:32,https://www.youtube.com/watch?v=8pCvN81jHos,1.09M,"218,597","9,377"
273,"Global National: March 5, 2020 | Coronavirus cases continue to rise in Canada and around the world",240K views,Global News,6 days ago,21:12,https://www.youtube.com/watch?v=ueA2d_TjTVU,1.22M,"1,262",154
274,Coronavirus - Continúan evacuaciones,318K views,DW Español,3 weeks ago,3:49,https://www.youtube.com/watch?v=hj6civiJniA,676K,"3,199",232
275,Wall Street Panics After Trump Unveils Lackluster Coronavirus Response Plan,3M views,The Late Show with Stephen Colbert,1 week ago,9:55,https://www.youtube.com/watch?v=tvmX4a4UiyM,7.25M,"45,460","1,724"
276,CDC Investigating Possible Coronavirus Outbreak After 1st US Death Reported | Sunday TODAY,352K views,TODAY,1 week ago,3:53,https://www.youtube.com/watch?v=Dp-vcNZMLuY,1.78M,"2,377",306
277,Italy struggles to contain new coronavirus outbreak l ABC News,465K views,ABC News,2 weeks ago,3:42,https://www.youtube.com/watch?v=nRnf-mHBrF8,7.89M,"3,731",246
278,Crisis económica mundial por causa del Coronavirus comenzará pronto | Al Rojo Vivo | Telemundo,1M views,Al Rojo Vivo,3 weeks ago,5:31,https://www.youtube.com/watch?v=iuzynjh7aDo,2.59M,"13,614",671
279,Coronavirus spreads to every continent except Antarctica,163K views,CNN,2 weeks ago,7:11,https://www.youtube.com/watch?v=4w2MCjIDJ3Q,8.74M,"1,120",218
280,Coronavirus declared a global health emergency,644K views,CNN,1 month ago,9:13,https://www.youtube.com/watch?v=eHBOJtFK9V0,8.74M,"5,780",710
281,"Coronavirus: W.H.O expert explains mortality rate & threat to kids, after trip to Wuhan",656K views,Channel 4 News,1 week ago,13:31,https://www.youtube.com/watch?v=Q2_FkyY3BOM,1.15M,"6,379",839
282,Coronavirus Do’s And Don’ts: What You Need To Know To Protect Your Family | TODAY,997K views,TODAY,2 weeks ago,4:19,https://www.youtube.com/watch?v=2UGgBGff8H8,1.78M,"10,786",778
283,Just how contagious is the coronavirus?,335K views,CNBC Television,3 weeks ago,5:44,https://www.youtube.com/watch?v=iSbZ9EkZpyg,439K,"2,452",327
284,Officials warn coronavirus will affect more Americans after Chicago woman diagnosed,787K views,ABC News,1 month ago,3:40,https://www.youtube.com/watch?v=-S3ED24fbwI,7.89M,"11,295",435
285,"Full Fauci: For Coronavirus And Crowds, 'If You're A Vulnerable Person, Take It Seriously'",218K views,NBC News,4 days ago,7:51,https://www.youtube.com/watch?v=KvhvZS1rUCQ,1.98M,"1,988",169
286,CORONAVIRUS IN DEUTSCHLAND: Die Furcht vor Covid-19-Ansteckung steigt rapide,203K views,WELT Nachrichtensender,Streamed 1 week ago,12:40,https://www.youtube.com/watch?v=GAdnfelBs7c,412K,"1,476",303
287,London flight placed on lockdown after passenger shows symptoms of coronavirus | ABC News,791K views,ABC News,3 weeks ago,3:10,https://www.youtube.com/watch?v=hyiNdM3ISKk,7.89M,"4,620",736
288,Epidemiologist predicts effects of coronavirus in the months ahead,1.3M views,CBS Evening News,1 week ago,6:20,https://www.youtube.com/watch?v=iDelUkpFm60,694K,"13,496","1,128"
289,Coronavirus now spreading faster outside of China - amid pandemic fears,744K views,Channel 4 News,2 weeks ago,17:03,https://www.youtube.com/watch?v=04oPyYIj8is,1.15M,"5,007",720
290,Coronavirus - Pandemic ? (A Doctor's PREDICTION),433K views,Doctor Mike Hansen,3 weeks ago,11:38,https://www.youtube.com/watch?v=Rxm-4K6QP4A,66.2K,"15,557",611
291,Doctor Explains What You Need to Know About Coronavirus | WIRED,908K views,WIRED,1 month ago,5:17,https://www.youtube.com/watch?v=aUy2DKZODgs,6.1M,"22,250","1,768"
292,El nuevo coronavirus de Wuhan: atrapados en el centro del virus,1.1M views,La Vanguardia,1 month ago,3:00,https://www.youtube.com/watch?v=N_KYcCWHg6Q,455K,"12,375",470
293,Coronavirus: Worst-hit countries boost containment efforts - BBC News,722K views,BBC News,1 week ago,9:53,https://www.youtube.com/watch?v=LBXhjlxLnhQ,6.57M,"5,280",564
294,Is China losing control of the coronavirus outbreak? I Inside Story,660K views,Al Jazeera English,3 weeks ago,25:08,https://www.youtube.com/watch?v=G_04KMhOavg,4.7M,"4,633",492
295,Coronavirus: New Data Introduces (Some) Hope,460K views,Peak Prosperity,3 days ago,40:10,https://www.youtube.com/watch?v=Rb94GXQVEKQ,294K,"13,317",380
296,"Is This How We Die? - Coronavirus, Continued | The Daily Show",1.8M views,The Daily Show with Trevor Noah,1 week ago,5:13,https://www.youtube.com/watch?v=qYMNOLsv8iU,6.56M,"35,899",990
297,New US coronavirus case puts officials on high alert l ABC News,654K views,ABC News,2 weeks ago,3:04,https://www.youtube.com/watch?v=YRIdgTx5zPU,7.89M,"5,675",532
298,Coronavirus: China bans citizens from leaving their homes | DW News,484K views,DW News,3 weeks ago,10:23,https://www.youtube.com/watch?v=zfVbtAI58os,1.07M,"4,386",275
299,Trump Calls Coronavirus Fear The Dems' 'New Hoax' As More Cases Confirmed | The 11th Hour | MSNBC,682K views,MSNBC,1 week ago,7:16,https://www.youtube.com/watch?v=bgbd9_jlALk,2.44M,"6,815","1,278"
300,"Coronavirus claims first lives in US, Australia, Thailand | DW News",187K views,DW News,1 week ago,4:46,https://www.youtube.com/watch?v=a91_dTaJf2o,1.07M,"1,875",109
